brand_raw,raw_text,url,size_hint_inch,price_hint_eur,platform,country,scraped_at
LG,LG TV LG 65M5 2025 (164cm),https://www.boulanger.com/ref/1222708,65,2499.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 65C6 2026 ( 164 cm ),https://www.boulanger.com/ref/1239935,65,2699.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 100QNED86A 2025 (253cm),https://www.boulanger.com/ref/1220748,100,2999.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 65G6 2026 ( 164 cm ),https://www.boulanger.com/ref/1239936,65,3599.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 77C6 2026 ( 195 cm ),https://www.boulanger.com/ref/1239937,77,3699.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 83G5 2025 (210cm),https://www.boulanger.com/ref/1220766,83,4499.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV Mini LED LG 100QNED87B 2026,https://www.boulanger.com/ref/1239784,,4499.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV OLED LG 83C6 2026 ( 210 cm ),https://www.boulanger.com/ref/1239940,83,4999.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,LG TV LED LG 98QNED89T 2024,https://www.boulanger.com/ref/1204483,,4999.0,Boulanger,FR,2026-06-19T16:15:03Z
LG,"LG TV OLED LG 77W6 (2026) 77"" (195 cm)",https://www.boulanger.com/ref/1242836,77.0,4999.0,Boulanger,FR,2026-06-19T16:15:03Z
